ts	kind	unit	agent_type	model	turns	tool_calls	tool_result_bytes	return_bytes	status	commit	verdict	caused_fix	artifact	context_tokens
2026-09-02T20:55:49Z	handoff	after Task 13	-	-	-	-	-	-	-	-	-	-	-	100000
2026-09-02T21:02:46Z	agent	Task 14	task-implementer	sonnet	-	-	-	-	DISPATCHED	-	-	-	-	-
2026-09-02T21:06:27Z	agent	Task 14	task-implementer	sonnet	-	-	-	-	DONE	ba7bb71ed	-	-	-	-
2026-09-02T21:06:27Z	agent	Task 14	task-reviewer	sonnet	-	-	-	-	DISPATCHED	ba7bb71ed	-	-	-	-
2026-09-02T21:06:28Z	agent	Task 15	task-implementer	sonnet	-	-	-	-	DISPATCHED	-	-	-	-	-
2026-09-02T21:06:43Z	agent	Task 14	gate	-	-	-	-	-	PASS	ba7bb71ed	-	-	-	-
2026-09-02T21:09:16Z	agent	Task 14	task-reviewer	sonnet	-	-	-	-	DONE	ba7bb71ed	APPROVED	no	.superpowers/sdd/plan/task-14-review.md	-
2026-09-02T21:09:51Z	agent	Task 15	task-implementer	sonnet	-	-	-	-	DONE	f69119b52	-	-	-	-
2026-09-02T21:09:54Z	agent	Task 15	task-reviewer	sonnet	-	-	-	-	DISPATCHED	f69119b52	-	-	-	-
2026-09-02T21:11:20Z	agent	Task 15	gate	-	-	-	-	-	PASS	f69119b52	-	-	-	-
2026-09-02T21:11:20Z	agent	Task 16	task-implementer	sonnet	-	-	-	-	DISPATCHED	-	-	-	-	-
2026-09-02T21:11:55Z	agent	Task 15	task-reviewer	sonnet	-	-	-	-	DONE	f69119b52	APPROVED	no	.superpowers/sdd/plan/task-15-review.md	-
2026-09-02T21:21:45Z	agent	Task 16	task-implementer	sonnet	-	-	-	-	DONE	b33b5b464	-	-	-	-
2026-09-02T21:21:45Z	agent	Task 16	task-reviewer	sonnet	-	-	-	-	DISPATCHED	b33b5b464	-	-	-	-
2026-09-02T21:22:00Z	agent	Task 16	gate	-	-	-	-	-	PASS	b33b5b464	-	-	-	-
2026-09-02T21:26:28Z	agent	Task 16	task-reviewer	sonnet	-	-	-	-	DONE	b33b5b464	CHANGES_REQUIRED	yes	.superpowers/sdd/plan/task-16-review.md	-
2026-09-02T21:26:28Z	agent	Task 16 fix 1	task-implementer	sonnet	-	-	-	-	DISPATCHED	-	-	-	-	-
2026-09-02T21:29:20Z	agent	Task 16 fix 1	task-implementer	sonnet	-	-	-	-	DONE	deea38046	-	-	-	-
2026-09-02T21:29:20Z	handoff	after Task 16	-	-	-	-	-	-	-	-	-	-	-	105000
2026-09-03T09:31:38Z	agent	Task 17	task-implementer	sonnet	-	-	-	-	DONE	d413c176a	-	-	-	-
2026-09-03T09:44:11Z	agent	Task 18	task-implementer	sonnet	-	-	-	-	DONE	e91d1028a	-	-	-	-
2026-09-03T09:44:12Z	agent	Task 18	task-reviewer	sonnet	-	-	-	-	DONE	e91d1028a	APPROVED	no	-	-
2026-09-03T09:49:55Z	agent	Task 19	task-implementer	sonnet	-	-	-	-	DONE	c1dd5c2e3	-	-	-	-
2026-09-03T09:49:56Z	agent	Task 19	task-reviewer	sonnet	-	-	-	-	DONE	c1dd5c2e3	APPROVED	no	-	-
2026-09-03T09:56:23Z	agent	Task 20	task-implementer	sonnet	-	-	-	-	DONE	57485113a	-	-	-	-
2026-09-03T09:56:23Z	agent	Task 20	task-reviewer	sonnet	-	-	-	-	DONE	57485113a	APPROVED	no	-	-
2026-09-03T09:56:24Z	handoff	after Task 20	-	-	-	-	-	-	-	-	-	-	-	-
2026-09-03T10:09:12Z	agent	Task 21	task-implementer	sonnet	-	-	-	-	DONE	a47f63a2a	-	-	-	-
2026-09-03T10:10:40Z	agent	Task 21	task-reviewer	sonnet	-	-	-	-	DONE	a47f63a2a	APPROVED	no	-	-
2026-09-03T10:19:40Z	agent	Task 21 fix	task-implementer	sonnet	-	-	-	-	DONE_WITH_CONCERNS	9f6679907	-	-	-	-
2026-09-03T10:22:37Z	agent	Task 21 fix	task-reviewer	sonnet	-	-	-	-	DONE	9f6679907	APPROVED_WITH_FINDINGS	no	-	-
2026-09-03T10:23:28Z	agent	final gate	gate	-	-	-	-	-	PASS	9f6679907	-	-	-	-
2026-09-03T10:49:16Z	agent	Fix round: frontend	task-implementer	sonnet	-	-	-	-	DISPATCHED	-	-	-	-	-
2026-09-03T10:49:16Z	agent	Fix round: backend	task-implementer	sonnet	-	-	-	-	DISPATCHED	-	-	-	-	-
2026-09-03T10:54:08Z	agent	Fix round: backend	task-implementer	sonnet	-	-	-	-	DONE	379839b3e	-	-	-	-
2026-09-03T10:55:23Z	agent	Fix round: frontend	task-implementer	sonnet	-	-	-	-	DONE	dafc01a56	-	-	-	-
2026-09-03T10:56:07Z	agent	Fix round: backend	task-reviewer	sonnet	-	-	-	-	DONE	379839b3e	APPROVED	no	-	-
2026-09-03T11:00:19Z	agent	Fix round: frontend	task-reviewer	sonnet	-	-	-	-	DONE	dafc01a56	APPROVED_WITH_FINDINGS	yes	-	-
2026-09-03T11:01:01Z	agent	final gate	gate	-	-	-	-	-	PASS	dafc01a56	-	-	-	-
2026-09-03T11:02:50Z	agent	Refresh fix	task-implementer	sonnet	-	-	-	-	DONE	ed3ea27	-	-	-	-
2026-09-03T11:18:37Z	agent	post-rebase gate	gate	-	-	-	-	-	PASS	570d8bd2a	-	-	-	-
2026-09-03T22:02:01Z	agent	bug-fields-ui	task-implementer	sonnet	-	-	-	-	DONE	e25b083f1	-	-	-	-
2026-09-03T22:02:02Z	agent	bug-maps-ui	task-implementer	sonnet	-	-	-	-	DONE	947013114	-	-	-	-
2026-09-03T22:02:03Z	agent	bug-fields-ui	task-reviewer	sonnet	-	-	-	-	DONE	947013114	APPROVED_WITH_FINDINGS	true	-	-
2026-09-03T22:03:44Z	agent	bug-fields-ui-review-findings	task-implementer	sonnet	-	-	-	-	DONE	f29dde41a	-	-	-	-
2026-09-04T09:52:34Z	agent	bug-fields-ui-round2	task-implementer	sonnet	-	-	-	-	DONE	a73aaaf3b	-	-	-	-
