ts	kind	unit	agent_type	model	turns	tool_calls	tool_result_bytes	return_bytes	status	commit	verdict	caused_fix	artifact	context_tokens
2026-08-21T20:48:22Z	agent	Task 16 cont	atlas-reviewer	sonnet	-	-	-	-	dispatched	2ba40b634	-	-	-	-
2026-08-21T20:48:23Z	agent	Task 18	atlas-implementer	sonnet	-	-	-	-	dispatched	2ba40b634	-	-	-	-
2026-08-21T20:52:17Z	agent	Task 16 cont	atlas-reviewer	sonnet	-	-	-	-	DONE	2ba40b634	APPROVED_WITH_FINDINGS	no	docs/tasks/task-246-maple-life-character-creation/review-task-16-cont.md	-
2026-08-21T20:53:51Z	agent	Task 18	atlas-implementer	sonnet	-	-	-	-	DONE	27d3b3d	-	-	-	-
2026-08-21T20:53:51Z	agent	Task 18	atlas-reviewer	sonnet	-	-	-	-	dispatched	27d3b3d	-	-	-	-
2026-08-21T20:55:20Z	agent	Task 18	atlas-reviewer	sonnet	-	-	-	-	DONE	27d3b3d	APPROVED	no	docs/tasks/task-246-maple-life-character-creation/review-task-18.md	-
2026-08-21T20:55:20Z	agent	Task 18	verify.sh	-	-	-	-	-	PASS	27d3b3d	-	-	-	-
2026-08-21T20:55:21Z	handoff	after Task 18	-	-	-	-	-	-	-	-	-	-	-	135000
2026-08-21T21:03:41Z	agent	Task 19	atlas-implementer	sonnet	-	-	-	-	DONE	f43e442	-	-	-	-
2026-08-21T21:04:22Z	agent	Task 19	atlas-verifier	-	-	-	-	-	PASS	f43e442	-	-	-	-
2026-08-21T21:05:56Z	agent	Task 19	atlas-reviewer	sonnet	-	-	-	-	DONE	f43e442	APPROVED_WITH_FINDINGS	no	-	-
2026-08-21T21:08:08Z	agent	Task 20	atlas-implementer	sonnet	-	-	-	-	DONE_WITH_CONCERNS	a7d6d0b80	-	-	-	-
2026-08-21T21:08:16Z	agent	Task 20	atlas-verifier	-	-	-	-	-	PASS	a7d6d0b80	-	-	-	-
2026-08-21T21:08:56Z	agent	corpus-test fix	atlas-implementer	sonnet	-	-	-	-	DONE	39c2f17eb	-	-	-	-
2026-08-21T21:09:42Z	agent	Task 20	atlas-reviewer	sonnet	-	-	-	-	DONE	a7d6d0b80	APPROVED	no	-	-
2026-08-21T21:13:16Z	agent	Task 21	atlas-implementer	sonnet	-	-	-	-	DONE	22a3e88	-	-	-	-
2026-08-21T21:13:16Z	agent	Task 21	atlas-verifier	-	-	-	-	-	PASS	22a3e88	-	-	-	-
2026-08-21T21:13:16Z	agent	Task 21	atlas-reviewer	sonnet	-	-	-	-	DONE	22a3e88	APPROVED	no	-	-
2026-08-21T21:24:30Z	agent	Task 22	atlas-implementer	sonnet	-	-	-	-	DONE	8eda3ee6b	-	-	-	-
2026-08-21T21:24:53Z	agent	Task 22	atlas-verifier	-	-	-	-	-	PASS	8eda3ee6b	-	-	-	-
2026-08-21T21:24:53Z	handoff	after Task 22	-	-	-	-	-	-	-	-	-	-	-	85000
2026-08-21T21:27:29Z	agent	Task 22	atlas-reviewer	sonnet	-	-	-	-	DONE	8eda3ee6b	APPROVED_WITH_FINDINGS	no	-	-
2026-08-21T21:33:34Z	agent	Task 23	atlas-implementer	sonnet	-	-	-	-	DONE_WITH_CONCERNS	646946970	-	-	-	-
2026-08-21T21:34:01Z	agent	Task 23	atlas-verifier	-	-	-	-	-	PASS	646946970	-	-	-	-
2026-08-21T21:36:27Z	agent	Task 24	atlas-implementer	sonnet	-	-	-	-	DONE	6880ad6	-	-	-	-
2026-08-21T21:37:10Z	agent	Task 24	atlas-verifier	-	-	-	-	-	PASS	6880ad6c2	-	-	-	-
2026-08-21T21:38:37Z	agent	Task 24	atlas-reviewer	sonnet	-	-	-	-	DONE	6880ad6c2	APPROVED	no	-	-
2026-08-21T21:41:02Z	agent	Task 23	atlas-reviewer	sonnet	-	-	-	-	DONE	646946970	APPROVED_WITH_FINDINGS	no	-	-
2026-08-21T21:45:19Z	agent	Task 25	atlas-implementer	sonnet	-	-	-	-	DONE_WITH_CONCERNS	6bd233780	-	-	-	-
2026-08-21T21:45:56Z	agent	Task 25	atlas-verifier	-	-	-	-	-	PASS	6bd233780	-	-	-	-
2026-08-21T21:48:37Z	agent	Task 25	atlas-reviewer	sonnet	-	-	-	-	DONE	6bd233780	APPROVED	no	-	-
2026-08-21T21:51:53Z	agent	cleanup (task-22/23 findings)	atlas-implementer	sonnet	-	-	-	-	DONE	7b2196004	-	-	-	-
2026-08-21T21:52:22Z	agent	cleanup (task-22/23 findings)	atlas-verifier	-	-	-	-	-	PASS	7b2196004	-	-	-	-
2026-08-21T21:56:15Z	agent	cleanup (task-22/23 findings)	atlas-reviewer	sonnet	-	-	-	-	DONE	7b2196004	APPROVED	no	-	-
2026-08-21T22:00:19Z	agent	Task 26	atlas-implementer	sonnet	-	-	-	-	BLOCKED	-	-	-	-	-
2026-08-22T00:43:09Z	agent	Task 26 v84 recheck	packet-verifier	sonnet	-	-	-	-	dispatched	-	-	-	-	-
2026-08-22T00:43:09Z	agent	Task 26 USE_MAPLELIFE v95	packet-verifier	sonnet	-	-	-	-	dispatched	-	-	-	-	-
2026-08-22T00:45:01Z	agent	Task 26 v84 RESULT recheck	packet-verifier	sonnet	-	-	-	-	VERSION-ABSENT confirmed, no commit	-	-	-	-	-
2026-08-22T00:45:02Z	agent	Task 26 v84 ERROR recheck	packet-verifier	sonnet	-	-	-	-	dispatched	-	-	-	-	-
2026-08-22T00:47:14Z	agent	Task 26 USE_MAPLELIFE v95	packet-verifier	sonnet	-	-	-	-	BLOCKED - wrong op/codec pairing, confirmed correct	-	-	-	-	-
2026-08-22T00:49:20Z	agent	Task 26 v84 ERROR recheck	packet-verifier	sonnet	-	-	-	-	VERSION-ABSENT confirmed, no commit	-	-	-	-	-
2026-08-22T00:49:20Z	agent	Task 27 registry correction	atlas-implementer	sonnet	-	-	-	-	dispatched	-	-	-	-	-
2026-08-22T00:54:25Z	agent	Task 27 registry correction	atlas-implementer	sonnet	-	-	-	-	DONE	77b302206	-	-	-	-
2026-08-22T00:54:25Z	agent	Task 27 review	atlas-reviewer	sonnet	-	-	-	-	complete	77b302206	APPROVED	no	-	-
2026-08-22T01:19:06Z	agent	Plan adherence 1-13	plan-adherence-reviewer	sonnet	-	-	-	-	complete	-	APPROVED	no	-	-
2026-08-22T01:23:18Z	agent	Plan adherence 14-27	plan-adherence-reviewer	sonnet	-	-	-	-	complete	-	APPROVED	no	-	-
2026-08-22T01:25:45Z	agent	Backend audit channel+libs	backend-guidelines-reviewer	sonnet	-	-	-	-	complete	-	CHANGES_REQUIRED	yes	-	-
2026-08-22T01:25:45Z	agent	Task 28 EXT-01 fix	atlas-implementer	sonnet	-	-	-	-	dispatched	-	-	-	-	-
2026-08-22T01:27:13Z	agent	Task 28 EXT-01 fix	atlas-implementer	sonnet	-	-	-	-	DONE	78d7dd4db	-	-	-	-
2026-08-22T01:28:56Z	agent	Backend audit factory+saga	backend-guidelines-reviewer	sonnet	-	-	-	-	complete	-	CHANGES_REQUIRED	yes	-	-
2026-08-22T01:28:56Z	agent	Task 29 FILE-* refactor	atlas-implementer	sonnet	-	-	-	-	dispatched	-	-	-	-	-
2026-08-22T01:31:05Z	agent	Task 29 FILE-* refactor	atlas-implementer	sonnet	-	-	-	-	DONE	9087c4dfc	-	-	-	-
2026-08-22T01:35:35Z	agent	Final gate	verify.sh	-	-	-	-	-	PASS	9087c4dfc	-	-	-	-
