ts	kind	unit	agent_type	model	turns	tool_calls	tool_result_bytes	return_bytes	status	commit	verdict	caused_fix	artifact	context_tokens
2026-08-27T18:02:24Z	agent	Task 7 fix 1	task-reviewer	sonnet	-	-	-	-	complete	279826c1d	APPROVED	no	-	-
2026-08-27T18:04:51Z	agent	Task 8	task-implementer	sonnet	-	-	-	-	DONE	33adbf299	-	-	-	-
2026-08-27T18:04:51Z	agent	Gate 6	task-verifier	-	-	-	-	-	PASS	2a15de166	-	-	-	-
2026-08-27T18:04:51Z	agent	Task 8	task-reviewer	sonnet	-	-	-	-	dispatched	33adbf299	-	-	-	-
2026-08-27T18:04:51Z	agent	Task 9	task-implementer	sonnet	-	-	-	-	dispatched	-	-	-	-	-
2026-08-27T18:07:24Z	agent	Task 8	task-reviewer	sonnet	-	-	-	-	complete	33adbf299	APPROVED_WITH_FINDINGS	yes	-	-
2026-08-27T18:13:49Z	agent	Task 9	task-implementer	sonnet	-	-	-	-	DONE_WITH_CONCERNS	2942f9705	-	-	-	-
2026-08-27T18:13:50Z	agent	Task 9	task-reviewer	sonnet	-	-	-	-	dispatched	2942f9705	-	-	-	-
2026-08-27T18:16:26Z	agent	Task 9	task-reviewer	sonnet	-	-	-	-	complete	2942f9705	APPROVED	no	-	-
2026-08-27T18:17:46Z	agent	Gate 7	task-verifier	-	-	-	-	-	PASS	2942f9705	-	-	-	-
2026-08-27T18:17:46Z	agent	Task 8 fix R23	task-implementer	sonnet	-	-	-	-	dispatched	-	-	-	-	-
2026-08-27T18:17:46Z	agent	Task 10	task-implementer	sonnet	-	-	-	-	dispatched	-	-	-	-	-
2026-08-27T18:20:02Z	agent	Task 8 fix R23	task-implementer	sonnet	-	-	-	-	DONE	8852ce387	-	-	-	-
2026-08-27T18:20:02Z	agent	Task 8 fix R23	task-reviewer	sonnet	-	-	-	-	dispatched	8852ce387	-	-	-	-
2026-08-27T18:20:02Z	handoff	after Task 9	-	-	-	-	-	-	-	-	-	-	-	70000
2026-08-27T18:21:10Z	agent	Task 8 fix R23	task-reviewer	sonnet	-	-	-	-	complete	8852ce387	APPROVED	no	-	-
2026-08-27T18:22:14Z	agent	Task 10	task-implementer	sonnet	-	-	-	-	DONE_WITH_CONCERNS	18e7ff9	-	-	-	-
2026-08-27T18:27:48Z	agent	Task 10	task-reviewer	sonnet	-	-	-	-	completed	18e7ff9a2	APPROVED	no	-	-
2026-08-27T18:28:33Z	agent	Task 10	task-verifier	-	-	-	-	-	FAIL	18e7ff9a2	-	-	-	-
2026-08-27T18:29:34Z	agent	Task 10 fmt fix	task-implementer	sonnet	-	-	-	-	DONE	81d425064	-	-	-	-
2026-08-27T18:35:12Z	agent	Task 11	task-implementer	sonnet	-	-	-	-	DONE_WITH_CONCERNS	b9797837d	-	-	-	-
2026-08-27T18:38:16Z	agent	Task 11	task-verifier	-	-	-	-	-	FAIL	b9797837d	-	-	-	-
2026-08-27T18:42:56Z	agent	Task 11	task-reviewer	sonnet	-	-	-	-	completed	b9797837d	CHANGES_REQUIRED	yes	-	-
2026-08-27T18:49:46Z	agent	Task 11 fmt fix	task-implementer	sonnet	-	-	-	-	DONE	5720eb0fb	-	-	-	-
2026-08-27T18:54:27Z	agent	Task 11	task-verifier	-	-	-	-	-	PASS	5720eb0fb	-	-	-	-
2026-08-27T18:54:27Z	handoff	after Task 11	-	-	-	-	-	-	-	-	-	-	-	75000
2026-08-27T18:56:05Z	agent	Task 12	task-implementer	sonnet	-	-	-	-	dispatched	-	-	-	-	-
2026-08-27T18:56:51Z	agent	Task 13	task-implementer	sonnet	-	-	-	-	dispatched	-	-	-	-	-
2026-08-27T19:10:05Z	agent	Task 12	task-implementer	sonnet	-	-	-	-	DONE	5701257d6	-	-	-	-
2026-08-27T19:10:06Z	agent	Task 12	task-reviewer	sonnet	-	-	-	-	dispatched	5701257d6	-	-	-	-
2026-08-27T19:12:23Z	agent	Task 13	task-implementer	sonnet	-	-	-	-	DONE	4b366125a	-	-	-	-
2026-08-27T19:12:23Z	agent	Task 13	task-reviewer	sonnet	-	-	-	-	dispatched	4b366125a	-	-	-	-
2026-08-27T19:15:29Z	agent	Task 13	task-reviewer	sonnet	-	-	-	-	complete	4b366125a	APPROVED	no	.superpowers/sdd/plan/task-13-review.md	-
2026-08-27T19:16:31Z	agent	Task 12	task-reviewer	sonnet	-	-	-	-	complete	5701257d6	CHANGES_REQUIRED	yes	.superpowers/sdd/plan/task-12-review.md	-
2026-08-27T19:16:32Z	agent	Task 12 fix 1	task-implementer	sonnet	-	-	-	-	dispatched	-	-	-	-	-
2026-08-27T19:21:13Z	agent	Task 12 fix 1	task-implementer	sonnet	-	-	-	-	DONE	79a36cbe2	-	-	-	-
2026-08-27T19:21:13Z	handoff	after Task 13	-	-	-	-	-	-	-	-	-	-	-	90000
2026-08-27T19:24:35Z	agent	Gate 11	verify.sh	-	-	-	-	-	FAIL	79a36cbe2	-	-	-	-
2026-08-27T21:50:38Z	agent	Task 15 (teleport snapshot fix)	task-implementer	sonnet	-	-	-	-	dispatched	-	-	-	-	-
2026-08-27T21:52:15Z	agent	Task 15 (teleport snapshot fix)	task-implementer	sonnet	-	-	-	-	DONE	1c5431d40	-	-	-	-
2026-08-27T21:52:15Z	agent	Task 15 (teleport snapshot fix)	task-reviewer	sonnet	-	-	-	-	dispatched	1c5431d40	-	-	-	-
2026-08-27T21:54:22Z	agent	Task 15 (teleport snapshot fix)	task-reviewer	sonnet	-	-	-	-	complete	1c5431d40	APPROVED	no	-	-
2026-08-27T22:04:15Z	agent	PR	controller	-	-	-	-	-	complete	c55d766b6	-	-	-	-
2026-08-28T11:00:31Z	agent	adversarial-event-coverage	task-reviewer	sonnet	-	-	-	-	-	-	APPROVED_WITH_FINDINGS	no	docs/tasks/task-122-attack-path-snapshots/adversarial-event-coverage.md	-
2026-08-28T11:00:38Z	agent	adversarial-registry	task-reviewer	sonnet	-	-	-	-	-	-	APPROVED_WITH_FINDINGS	no	docs/tasks/task-122-attack-path-snapshots/adversarial-registry.md	-
2026-08-28T11:01:37Z	agent	adversarial-attack-path	task-reviewer	sonnet	-	-	-	-	-	-	CHANGES_REQUIRED	no	docs/tasks/task-122-attack-path-snapshots/adversarial-attack-path.md	-
2026-08-28T11:08:07Z	agent	bug-shadow-buffs-dead-code	task-implementer	sonnet	-	-	-	-	DONE	037d1a7fa	-	-	-	-
