ts	kind	unit	agent_type	model	turns	tool_calls	tool_result_bytes	return_bytes	status	commit	verdict	caused_fix	artifact	context_tokens
2026-09-02T15:15:31Z	agent	Task 11 fix 2	task-reviewer	sonnet	-	-	-	-	DONE	f02d6ec54	APPROVED	no	-	-
2026-09-02T15:15:31Z	handoff	after Task 11	-	-	-	-	-	-	-	-	-	-	-	120000
2026-09-02T15:27:48Z	agent	Task 12	task-implementer	sonnet	-	-	-	-	dispatched	-	-	-	-	-
2026-09-02T15:29:41Z	agent	Task 12	task-implementer	sonnet	-	-	-	-	DONE	3a1ee5c40	-	-	-	-
2026-09-02T15:29:41Z	agent	Task 13	task-implementer	sonnet	-	-	-	-	dispatched	-	-	-	-	-
2026-09-02T15:30:38Z	agent	Task 12	task-reviewer	sonnet	-	-	-	-	DONE	3a1ee5c40	APPROVED	no	-	-
2026-09-02T15:32:35Z	agent	Task 13	task-implementer	sonnet	-	-	-	-	DONE	de51bfd59	-	-	-	-
2026-09-02T15:32:36Z	agent	Task 14	task-implementer	sonnet	-	-	-	-	dispatched	-	-	-	-	-
2026-09-02T15:33:56Z	agent	Task 13	task-reviewer	sonnet	-	-	-	-	DONE	de51bfd59	APPROVED_WITH_FINDINGS	no	-	-
2026-09-02T15:35:04Z	agent	Task 14	task-implementer	sonnet	-	-	-	-	DONE	ee40a0549	-	-	-	-
2026-09-02T15:36:40Z	agent	Task 14	task-reviewer	sonnet	-	-	-	-	DONE	ee40a0549	APPROVED	no	-	-
2026-09-02T15:59:56Z	agent	pre-PR	plan-adherence-reviewer	sonnet	-	-	-	-	DONE	ee40a0549	APPROVED	no	-	-
2026-09-02T16:04:51Z	agent	pre-PR	backend-guidelines-reviewer	sonnet	-	-	-	-	DONE	ee40a0549	APPROVED_WITH_FINDINGS	yes	-	-
